Address,City,State,Zip,Property Type,Status,Extended Status,Listing Date,Listing Price,Sold Date,Sold Price,Beds,Baths,Square Ft,Lot Size,Year Built,Days on Site,Next Open House Start Time,Next Open House End Time,URL,MLS#,Favorite,Latitude,Longitude 
311 Butternut Way,Irving,TX,75063,Single Family,NEW LISTING,,11/20/2023 5:43:00 PM,1750000,,,4,5,3402,0.18,2017,0,,,https://www.xome.com/homes-for-sale/311-Butternut-Way-Irving-TX-75063-386701658,20480851,N,32.91635,-96.94761
1604 Cottonwood Valley Circle,Irving,TX,75038,Single Family,NEW LISTING,,11/20/2023 11:08:00 AM,1100000,,,4,4,3166,0.393,2000,1,11/25/2023 1:00:00 PM,11/25/2023 3:00:00 PM,https://www.xome.com/homes-for-sale/1604-Cottonwood-Valley-Circle-Irving-TX-75038-386689762,20448827,N,32.863,-96.97041
414 Sandra Drive,Irving,TX,75060,Single Family,NEW LISTING,,11/20/2023 7:52:00 AM,249000,,,3,1,1056,0.231,1949,1,,,https://www.xome.com/homes-for-sale/414-Sandra-Drive-Irving-TX-75060-386684735,20478071,N,32.81019,-96.9555
404 Norma Drive,Irving,TX,75061,Single Family,NEW LISTING,,11/19/2023 9:03:00 AM,350000,,,4,3,1944,0.238,1953,2,,,https://www.xome.com/homes-for-sale/404-Norma-Drive-Irving-TX-75061-386673457,20479950,N,32.81851,-96.97234
1926 Dennis Street,Irving,TX,75062,Single Family,NEW LISTING,,11/18/2023 11:23:00 PM,235000,,,3,1,1063,0.156,1958,2,,,https://www.xome.com/homes-for-sale/1926-Dennis-Street-Irving-TX-75062-386667799,20479920,N,32.85011,-96.97103
813 S Rogers Road,Irving,TX,75060,Single Family,NEW LISTING,,11/18/2023 9:47:00 AM,410000,,,3,2,1938,0.918,1954,3,,,https://www.xome.com/homes-for-sale/813-S-Rogers-Road-Irving-TX-75060-386657374,20476646,N,32.80508,-96.96333
9418 Penny Lane,Irving,TX,75063,Single Family,NEW LISTING,,11/18/2023 8:47:00 AM,325000,,,3,3,1678,0.1501,1986,3,,,https://www.xome.com/homes-for-sale/9418-Penny-Lane-Irving-TX-75063-386656755,20477650,N,32.93407,-96.9562
4159 Nia Drive,Irving,TX,75038,Townhouse,NEW LISTING,,11/18/2023 7:47:00 AM,440000,,,4,3,1940,0.088,2016,3,,,https://www.xome.com/homes-for-sale/4159-Nia-Drive-Irving-TX-75038-386656251,20477003,N,32.86045,-96.98137
7205 Haven Court,Irving,TX,75063,Single Family,NEW LISTING,,11/18/2023 7:32:00 AM,900000,,,5,5,4120,0.206,2018,3,,,https://www.xome.com/homes-for-sale/7205-Haven-Court-Irving-TX-75063-386656094,20477075,N,32.90685,-97.00235
1130 Singleton,Irving,TX,75060,Single Family,NEW LISTING,,11/17/2023 4:11:00 PM,349000,,,5,2,1878,0.238,1956,3,,,https://www.xome.com/homes-for-sale/1130-Singleton-Irving-TX-75060-386644042,20479544,N,32.80182,-96.92068
8731 Lindenwood Lane,Irving,TX,75063,Single Family,NEW LISTING,,11/17/2023 1:10:00 PM,724999,,,4,4,3884,0.203,2007,3,,,https://www.xome.com/homes-for-sale/8731-Lindenwood-Lane-Irving-TX-75063-386598727,20462140,N,32.9246,-96.97124
2416 Summer Place Drive,Irving,TX,75062,Single Family,NEW LISTING,,11/17/2023 10:24:00 AM,375000,,,3,2,1772,0.152,1964,4,,,https://www.xome.com/homes-for-sale/2416-Summer-Place-Drive-Irving-TX-75062-386631059,20477455,N,32.84032,-96.96519
1903 Livingston Road,Irving,TX,75062,Single Family,NEW LISTING,,11/17/2023 8:08:00 AM,560000,,,3,2,1866,0.219,2019,4,,,https://www.xome.com/homes-for-sale/1903-Livingston-Road-Irving-TX-75062-386627159,20478431,N,32.84396,-96.91973
2730 Stonehaven Court,Irving,TX,75038,Townhouse,NEW LISTING,,11/16/2023 9:08:00 PM,250000,,,3,3,1325,0.02,1973,4,,,https://www.xome.com/homes-for-sale/2730-Stonehaven-Court-Irving-TX-75038-386615690,20478879,N,32.86656,-96.98165
2847 W Rochelle Road,Irving,TX,75062,Single Family,NEW LISTING,,11/16/2023 4:05:00 PM,355000,,,3,2,1819,0.1678,1961,4,,,https://www.xome.com/homes-for-sale/2847-W-Rochelle-Road-Irving-TX-75062-386598532,20478455,N,32.84546,-96.98495
2725 Quail Valley,Irving,TX,75060,Single Family,NEW LISTING,,11/16/2023 1:30:00 PM,390000,,,4,2,1841,0.167,1976,4,,,https://www.xome.com/homes-for-sale/2725-Quail-Valley-Irving-TX-75060-386592347,20478615,N,32.79528,-96.9836
3846 Evergreen Street,Irving,TX,75061,Single Family,NEW LISTING,,11/16/2023 11:33:00 AM,399900,,,4,2,1975,0.24,1999,5,,,https://www.xome.com/homes-for-sale/3846-Evergreen-Street-Irving-TX-75061-386586154,20469318,N,32.82621,-97.00016
100 Creekside Court,Irving,TX,75063,Single Family,NEW LISTING,,11/16/2023 10:05:00 AM,799000,,,4,3,3168,0.203,1984,5,,,https://www.xome.com/homes-for-sale/100-Creekside-Court-Irving-TX-75063-386582906,20477768,N,32.90612,-96.97956
1824 Emerald Drive,Irving,TX,75060,Single Family,NEW LISTING,,11/16/2023 8:47:00 AM,300000,,,3,2,1195,0.18,1971,5,,,https://www.xome.com/homes-for-sale/1824-Emerald-Drive-Irving-TX-75060-386581135,20475702,N,32.79211,-96.97091
2213 Linwood Lane,Irving,TX,75061,Single Family,NEW LISTING,,11/16/2023 8:17:00 AM,280000,,,3,2,1350,0.138,1964,5,,,https://www.xome.com/homes-for-sale/2213-Linwood-Lane-Irving-TX-75061-386580529,20478265,N,32.81981,-96.97465
2624 Still Meadow Road,Irving,TX,75060,Single Family,NEW LISTING,,11/16/2023 6:01:00 AM,435900,,,4,2,1980,0.133,1975,5,,,https://www.xome.com/homes-for-sale/2624-Still-Meadow-Road-Irving-TX-75060-386578266,20477927,N,32.79824,-96.9819
533 Ranch Trail Unit 199,Irving,TX,75063,Condo,NEW LISTING,,11/15/2023 12:58:00 PM,324998,,,2,2,1189,,1984,5,,,https://www.xome.com/homes-for-sale/533-Ranch-Trail-Unit-199-Irving-TX-75063-386559749,20477156,N,32.92857,-96.9528
514 Huntingdon Court,Irving,TX,75061,Single Family,NEW LISTING,,11/15/2023 12:43:00 PM,345000,,,3,2,1688,0.183,1958,5,,,https://www.xome.com/homes-for-sale/514-Huntingdon-Court-Irving-TX-75061-386559095,20467024,N,32.82057,-96.97987
4557 N O Connor Road Unit 1284,Irving,TX,75062,Condo,NEW LISTING,,11/14/2023 6:02:00 PM,185000,,,1,1,671,17.1,1975,6,,,https://www.xome.com/homes-for-sale/4557-N-O-Connor-Road-Unit-1284-Irving-TX-75062-386536747,20477161,N,32.85934,-96.95385
1510 Ronne Drive,Irving,TX,75060,Single Family,NEW LISTING,,11/14/2023 11:46:00 AM,310000,,,3,2,1494,0.186,1956,7,,,https://www.xome.com/homes-for-sale/1510-Ronne-Drive-Irving-TX-75060-386525462,20474665,N,32.79881,-96.96234
820 Bowman Street,Irving,TX,75060,Single Family,NEW LISTING,,11/13/2023 3:42:00 PM,299999,,,3,1,1655,0.202,1954,7,,,https://www.xome.com/homes-for-sale/820-Bowman-Street-Irving-TX-75060-386496630,20476254,N,32.8049,-96.9659
2006 Ridgewood,Irving,TX,75062,Single Family,Active,,11/12/2023 9:39:00 AM,275000,,,3,1,1452,0.0333,1960,9,,,https://www.xome.com/homes-for-sale/2006-Ridgewood-Irving-TX-75062-386423435,20474626,N,32.84768,-96.97144
2330 Perdue Avenue,Irving,TX,75062,Single Family,Active,,11/12/2023 7:09:00 AM,1039134,,,6,5,4070,0.126,2023,9,11/25/2023 1:00:00 PM,11/25/2023 4:00:00 PM,https://www.xome.com/homes-for-sale/2330-Perdue-Avenue-Irving-TX-75062-386422753,20475412,N,32.83907,-96.91766
2317 Meadow Lark Lane,Irving,TX,75060,Single Family,Active,,11/11/2023 2:39:00 PM,275000,,,4,2,1296,0.165,1964,9,,,https://www.xome.com/homes-for-sale/2317-Meadow-Lark-Lane-Irving-TX-75060-386415327,20474983,N,32.78927,-96.97653
9420 Blue Jay Way,Irving,TX,75063,Single Family,Active,,11/11/2023 12:26:00 PM,499500,,,3,3,2030,0.09,1988,9,,,https://www.xome.com/homes-for-sale/9420-Blue-Jay-Way-Irving-TX-75063-386413273,20463300,N,32.93414,-96.95781
3627 Swiss Lane,Irving,TX,75038,Townhouse,Active,,11/11/2023 9:39:00 AM,425000,,,3,4,1770,0.068,2012,10,,,https://www.xome.com/homes-for-sale/3627-Swiss-Lane-Irving-TX-75038-383738223,20406684,N,32.86536,-96.99531
7421 Ruston Lane,Irving,TX,75063,Single Family,Active,,11/11/2023 6:39:00 AM,825000,,,4,4,3716,0.207,2000,10,,,https://www.xome.com/homes-for-sale/7421-Ruston-Lane-Irving-TX-75063-386409473,20458762,N,32.90936,-96.97838
320 N O'Connor Ridge Boulevard Unit 14,Irving,TX,75038,Single Family,Active,,11/11/2023 4:09:00 AM,1620000,,,3,3,2758,,2023,10,,,https://www.xome.com/homes-for-sale/320-N-OConnor-Ridge-Boulevard-Unit-14-Irving-TX-75038-386408728,20475091,N,32.86559,-96.95372
1418 Finley Road,Irving,TX,75062,Single Family,Active,,11/10/2023 7:39:00 PM,399000,,,4,3,2112,0.169,1964,10,,,https://www.xome.com/homes-for-sale/1418-Finley-Road-Irving-TX-75062-386403626,20474451,N,32.85097,-96.96327
211 Guadalupe Drive,Irving,TX,75039,Single Family,Active,,11/10/2023 4:54:00 PM,899000,,,4,4,3734,0.153,2009,10,,,https://www.xome.com/homes-for-sale/211-Guadalupe-Drive-Irving-TX-75039-386399793,20474995,N,32.90372,-96.94626
1519 Fowler Street,Irving,TX,75061,Single Family,Active,,11/10/2023 3:09:00 PM,318000,,,4,3,1658,0.289,1953,10,,,https://www.xome.com/homes-for-sale/1519-Fowler-Street-Irving-TX-75061-386395516,20474901,N,32.83041,-96.94923
3113 Dartmouth Drive,Irving,TX,75062,Single Family,Active,,11/10/2023 2:11:00 PM,330000,,,4,2,1395,0.193,1957,10,,,https://www.xome.com/homes-for-sale/3113-Dartmouth-Drive-Irving-TX-75062-386393093,20474480,N,32.84756,-96.94737
2909 Pacific Court,Irving,TX,75062,Single Family,Active,,11/10/2023 11:09:00 AM,879900,,,4,4,3888,0.285,1965,11,,,https://www.xome.com/homes-for-sale/2909-Pacific-Court-Irving-TX-75062-386386341,20474602,N,32.84524,-96.94158
6631 Via Positano Unit 406,Irving,TX,75039,Condo,Active,,11/10/2023 7:55:00 AM,369999,,,2,3,1859,15.225,2007,11,,,https://www.xome.com/homes-for-sale/6631-Via-Positano-Unit-406-Irving-TX-75039-386380589,20474362,N,32.89926,-96.95592
4331 Saint Andrews Boulevard,Irving,TX,75038,Single Family,Active,,11/10/2023 6:54:00 AM,1589000,,,4,5,4823,0.178,2012,11,,,https://www.xome.com/homes-for-sale/4331-Saint-Andrews-Boulevard-Irving-TX-75038-386379091,20472410,N,32.86475,-96.95355
2618 Corbeau Drive,Irving,TX,75038,Townhouse,Active,,11/10/2023 4:39:00 AM,330000,,,2,3,1527,0.049,2001,11,,,https://www.xome.com/homes-for-sale/2618-Corbeau-Drive-Irving-TX-75038-386377650,20468745,N,32.86586,-96.98289
4109 Colony View Lane,Irving,TX,75061,Single Family,Active,,11/9/2023 3:25:00 PM,429000,,,3,2,1922,0.115,1995,11,,,https://www.xome.com/homes-for-sale/4109-Colony-View-Lane-Irving-TX-75061-386362346,20474055,N,32.8207,-97.00685
456 Renaissance Lane,Irving,TX,75060,Single Family,Active,,11/9/2023 2:39:00 PM,455000,,,3,3,2114,0.054,2017,11,,,https://www.xome.com/homes-for-sale/456-Renaissance-Lane-Irving-TX-75060-386359321,20471885,N,32.80954,-96.95238
2616 Twinpost Court,Irving,TX,75062,Single Family,Active,,11/9/2023 12:54:00 PM,495000,,,4,3,2522,0.226,1973,11,,,https://www.xome.com/homes-for-sale/2616-Twinpost-Court-Irving-TX-75062-386354934,20473880,N,32.843,-96.95527
2718 Anderson Street,Irving,TX,75062,Single Family,Active,,11/9/2023 10:39:00 AM,270000,,,4,2,1903,0.341,1959,12,,,https://www.xome.com/homes-for-sale/2718-Anderson-Street-Irving-TX-75062-386348672,20466140,N,32.84494,-96.98228
109 Matador Drive,Irving,TX,75063,Single Family,Active,,11/9/2023 10:09:00 AM,979900,,,4,4,3412,0.149,2014,12,,,https://www.xome.com/homes-for-sale/109-Matador-Drive-Irving-TX-75063-386347729,20472489,N,32.91497,-96.94466
464 Renaissance Lane,Irving,TX,75060,Single Family,Active,,11/9/2023 9:39:00 AM,485000,,,3,4,2514,0.075,2018,12,,,https://www.xome.com/homes-for-sale/464-Renaissance-Lane-Irving-TX-75060-386346650,20466290,N,32.80954,-96.95212
621 N Nursery Road,Irving,TX,75061,Duplex,Active,,11/9/2023 6:39:00 AM,959900,,,6,6,3318,0.18,2023,12,,,https://www.xome.com/multifamily-for-sale/621-N-Nursery-Road-Irving-TX-75061-386342040,20464674,N,32.81961,-96.93451
3009 W 11th Street,Irving,TX,75060,Single Family,Active,,11/9/2023 6:24:00 AM,364000,,,3,2,1762,0.248,1961,12,,,https://www.xome.com/homes-for-sale/3009-W-11th-Street-Irving-TX-75060-386341777,20470689,N,32.80502,-96.98714
2244 Cambridge Drive,Irving,TX,75061,Single Family,Active,,11/8/2023 10:39:00 PM,320000,,,3,2,1382,0.1898,1954,12,,,https://www.xome.com/homes-for-sale/2244-Cambridge-Drive-Irving-TX-75061-386336651,20473152,N,32.82406,-96.97455
10412 Stokes Lane,Irving,TX,75063,Single Family,Active,,11/8/2023 5:26:00 PM,709900,,,4,4,3072,0.117,2004,12,,,https://www.xome.com/homes-for-sale/10412-Stokes-Lane-Irving-TX-75063-386330406,20471673,N,32.94638,-96.96056
4417 Windsor Ridge Drive,Irving,TX,75038,Single Family,Active,,11/8/2023 3:54:00 PM,1500000,,,4,5,5063,0.269,1990,12,,,https://www.xome.com/homes-for-sale/4417-Windsor-Ridge-Drive-Irving-TX-75038-386327403,20472566,N,32.86774,-96.95719
4515 N O Connor Road Unit 1153,Irving,TX,75062,Condo,Active,,11/8/2023 2:24:00 PM,219000,,,2,2,1167,17.153,1975,12,,,https://www.xome.com/homes-for-sale/4515-N-O-Connor-Road-Unit-1153-Irving-TX-75062-386323476,20471150,N,32.86063,-96.95147
2338 Perdue Avenue,Irving,TX,75062,Single Family,Active,,11/8/2023 12:24:00 PM,1031133,,,6,5,4036,0.126,2023,12,,,https://www.xome.com/homes-for-sale/2338-Perdue-Avenue-Irving-TX-75062-386319522,20472883,N,32.83935,-96.91766
2800 Harvest Lake Drive,Irving,TX,75060,Single Family,Active,,11/8/2023 11:09:00 AM,309900,,,3,2,1331,0.096,1984,13,,,https://www.xome.com/homes-for-sale/2800-Harvest-Lake-Drive-Irving-TX-75060-386316821,20471669,N,32.78422,-96.96212
2029 N Hill Drive,Irving,TX,75038,Single Family,Active,,11/8/2023 8:40:00 AM,749900,,,4,3,3638,0.146,2016,13,,,https://www.xome.com/homes-for-sale/2029-N-Hill-Drive-Irving-TX-75038-386312440,20472345,N,32.85915,-96.97359
1034 Greg Court,Irving,TX,75060,Single Family,Active,,11/8/2023 6:39:00 AM,340000,,,3,2,1651,0.174,1963,13,,,https://www.xome.com/homes-for-sale/1034-Greg-Court-Irving-TX-75060-386309885,20471359,N,32.80436,-96.97175
2222 Woodoak Drive,Irving,TX,75060,Single Family,Active,,11/8/2023 4:39:00 AM,315000,,,4,2,1647,0.163,1961,13,,,https://www.xome.com/homes-for-sale/2222-Woodoak-Drive-Irving-TX-75060-386307051,20466346,N,32.79865,-96.97517
4129 Portland Street,Irving,TX,75062,Single Family,Active,,11/7/2023 10:39:00 PM,360000,,,4,2,1927,0.1627,1967,13,11/21/2023 8:00:00 AM,11/21/2023 7:30:00 PM,https://www.xome.com/homes-for-sale/4129-Portland-Street-Irving-TX-75062-386302445,20472373,N,32.85082,-97.00732
3663 Swiss Lane,Irving,TX,75038,Townhouse,Active,,11/7/2023 10:27:00 PM,395000,,,3,4,1731,0.052,2013,13,,,https://www.xome.com/homes-for-sale/3663-Swiss-Lane-Irving-TX-75038-386302304,20472371,N,32.86534,-96.99627
4215 Madera Road,Irving,TX,75038,Condo,Active,,11/7/2023 12:54:00 PM,250000,,,2,3,1461,,1981,13,,,https://www.xome.com/homes-for-sale/4215-Madera-Road-Irving-TX-75038-386284312,20470663,N,32.86092,-96.98202
1421 Glenbrook Drive,Irving,TX,75061,Single Family,Active,,11/7/2023 10:09:00 AM,420000,,,4,3,2675,0.256,1968,14,,,https://www.xome.com/homes-for-sale/1421-Glenbrook-Drive-Irving-TX-75061-386279151,20466794,N,32.82852,-96.95531
2104 Creekside Circle,Irving,TX,75063,Single Family,Active,,11/7/2023 9:55:00 AM,1495000,,,4,4,4235,0.471,1987,14,,,https://www.xome.com/homes-for-sale/2104-Creekside-Circle-Irving-TX-75063-386278869,20469043,N,32.90752,-96.97299
4617 Redwood Court,Irving,TX,75038,Single Family,Active,,11/7/2023 6:54:00 AM,1025000,,,3,4,3505,0.198,1993,14,,,https://www.xome.com/homes-for-sale/4617-Redwood-Court-Irving-TX-75038-386134771,20470084,N,32.87066,-96.95817
463 Richmond Street,Irving,TX,75063,Single Family,Active,,11/5/2023 6:25:00 PM,530000,,,3,3,2725,0.125,2000,15,,,https://www.xome.com/homes-for-sale/463-Richmond-Street-Irving-TX-75063-385987571,20470499,N,32.92104,-96.95264
1907 Durham Street,Irving,TX,75062,Single Family,Active,,11/4/2023 4:40:00 PM,349900,,,4,3,1736,0.177,1960,16,,,https://www.xome.com/homes-for-sale/1907-Durham-Street-Irving-TX-75062-385979201,20470239,N,32.85499,-96.97175
3926 Grimes Road,Irving,TX,75061,Land,Active,,11/4/2023 9:24:00 AM,240000,,,,,,0.205,,17,,,https://www.xome.com/landlots-for-sale/3926-Grimes-Road-Irving-TX-75061-385973315,20470061,N,32.825,-97.00162
304 Rio Grande Drive,Irving,TX,75039,Single Family,Active,,11/3/2023 2:48:00 PM,850000,,,4,3,3869,0.188,2010,17,11/26/2023 12:00:00 PM,11/26/2023 2:00:00 PM,https://www.xome.com/homes-for-sale/304-Rio-Grande-Drive-Irving-TX-75039-385957380,20466150,N,32.9057,-96.94798
330 Las Colinas Boulevard Unit 1324,Irving,TX,75039,Condo,Active,,11/3/2023 9:54:00 AM,459500,,,2,2,1459,3.217,2001,18,,,https://www.xome.com/homes-for-sale/330-Las-Colinas-Boulevard-Unit-1324-Irving-TX-75039-385944299,20468765,N,32.86558,-96.93816
520 La Reunion Court,Irving,TX,75060,Single Family,Active,,11/3/2023 7:25:00 AM,375000,,,3,2,1444,0.141,2000,18,,,https://www.xome.com/homes-for-sale/520-La-Reunion-Court-Irving-TX-75060-385938356,20469068,N,32.80338,-96.95238
2400 Cameron Court,Irving,TX,75060,Single Family,Active,,11/2/2023 6:39:00 PM,529900,,,4,4,2956,0.169,1994,18,,,https://www.xome.com/homes-for-sale/2400-Cameron-Court-Irving-TX-75060-385928288,20459097,N,32.80662,-96.97687
6745 Camino Rio,Irving,TX,75039,Single Family,Active,,11/2/2023 2:26:00 PM,780000,,,4,4,3392,0.116,2005,18,,,https://www.xome.com/homes-for-sale/6745-Camino-Rio-Irving-TX-75039-385919573,20464830,N,32.9021,-96.9288
4529 N O Connor Road Unit 2191,Irving,TX,75062,Condo,Active,,11/2/2023 11:54:00 AM,235000,,,3,2,1357,17.153,1975,19,,,https://www.xome.com/homes-for-sale/4529-N-O-Connor-Road-Unit-2191-Irving-TX-75062-385912884,20465916,N,32.86045,-96.95315
310 Heatherwood Drive,Irving,TX,75063,Single Family,Active,,11/2/2023 10:25:00 AM,699000,,,3,3,2719,0.366,1996,19,,,https://www.xome.com/homes-for-sale/310-Heatherwood-Drive-Irving-TX-75063-385908820,20452849,N,32.92221,-96.95026
204 San Bernard Drive,Irving,TX,75039,Single Family,Active,,11/2/2023 7:24:00 AM,900000,,,5,4,4203,0.176,2012,19,,,https://www.xome.com/homes-for-sale/204-San-Bernard-Drive-Irving-TX-75039-385901656,20459497,N,32.90612,-96.94704
638 Brookstone Drive,Irving,TX,75039,Single Family,Active,,11/1/2023 5:09:00 PM,1050000,,,4,5,3736,0.139,2013,19,,,https://www.xome.com/homes-for-sale/638-Brookstone-Drive-Irving-TX-75039-385890315,20462965,N,32.87948,-96.93317
330 Las Colinas Boulevard Unit 158,Irving,TX,75039,Condo,Active,,11/1/2023 11:55:00 AM,304999,,,1,1,1001,3.217,2001,20,,,https://www.xome.com/homes-for-sale/330-Las-Colinas-Boulevard-Unit-158-Irving-TX-75039-385877031,20467633,N,32.86558,-96.93816
315 Red River Trail,Irving,TX,75063,Single Family,Active,,11/1/2023 10:10:00 AM,525000,,,3,3,2253,0.138,1988,20,,,https://www.xome.com/homes-for-sale/315-Red-River-Trail-Irving-TX-75063-385872565,20459281,N,32.93029,-96.95027
615 Oakland Drive,Irving,TX,75060,Land,Active,,11/1/2023 7:09:00 AM,250000,,,,,,0.181,,20,,,https://www.xome.com/landlots-for-sale/615-Oakland-Drive-Irving-TX-75060-385866160,20464092,N,32.80778,-96.95657
531 Ranch Trail Unit 155,Irving,TX,75063,Condo,Active,,10/30/2023 11:55:00 AM,300000,,,2,2,1415,8.326,1985,22,,,https://www.xome.com/homes-for-sale/531-Ranch-Trail-Unit-155-Irving-TX-75063-385820627,20465954,N,32.92863,-96.95325
1018 Ross Drive,Irving,TX,75061,Single Family,Active,,10/28/2023 6:24:00 AM,379900,,,5,3,2744,0.209,1961,24,,,https://www.xome.com/homes-for-sale/1018-Ross-Drive-Irving-TX-75061-385790946,20438867,N,32.8285,-96.93233
5817 Shoreside Drive,Irving,TX,75039,Single Family,Active,,10/27/2023 10:39:00 PM,1099000,,,5,4,3658,0.21,2009,24,,,https://www.xome.com/homes-for-sale/5817-Shoreside-Drive-Irving-TX-75039-385788053,20465134,N,32.88187,-96.93882
304 Ouida Road,Irving,TX,75061,Single Family,Active,,10/27/2023 4:08:00 PM,779000,,,4,5,3028,0.255,2015,24,,,https://www.xome.com/homes-for-sale/304-Ouida-Road-Irving-TX-75061-385781280,20465027,N,32.81594,-96.92886
1841 Plymouth Drive,Irving,TX,75061,Single Family,Active,,10/27/2023 3:16:00 PM,389000,,,3,2,1938,0.307,1953,24,,,https://www.xome.com/homes-for-sale/1841-Plymouth-Drive-Irving-TX-75061-385779411,20464936,N,32.83133,-96.97026
804 Dixon Drive,Irving,TX,75061,Single Family,Active,,10/27/2023 9:24:00 AM,285000,,,3,2,1638,0.1722,1960,25,,,https://www.xome.com/homes-for-sale/804-Dixon-Drive-Irving-TX-75061-385765060,20464291,N,32.82492,-96.98669
707 Berkley Plaza,Irving,TX,75061,Townhouse,Active,,10/26/2023 10:24:00 PM,265000,,,3,3,1631,0.142,1986,25,,,https://www.xome.com/homes-for-sale/707-Berkley-Plaza-Irving-TX-75061-385750092,20460926,N,32.82088,-96.95072
4025 W Rochelle Road,Irving,TX,75062,Single Family,Active,Contingent,10/26/2023 6:39:00 AM,285000,,,3,2,1388,0.159,1967,26,,,https://www.xome.com/homes-for-sale/4025-W-Rochelle-Road-Irving-TX-75062-385683811,20457466,N,32.84674,-97.00622
2314 10th Street,Irving,TX,75060,Single Family,Active,Contingent,10/25/2023 8:26:00 PM,300000,,,3,2,1568,0.16,1964,26,,,https://www.xome.com/homes-for-sale/2314-10th-Street-Irving-TX-75060-385671034,20463423,N,32.80539,-96.97579
3637 W Northgate Drive Unit 148,Irving,TX,75062,Condo,Active,,10/25/2023 3:09:00 PM,138900,,,2,1,813,0.0087,1982,26,,,https://www.xome.com/homes-for-sale/3637-W-Northgate-Drive-Unit-148-Irving-TX-75062-385661234,20462527,N,32.85785,-96.99736
310 N O'Connor Ridge Boulevard Unit 25,Irving,TX,75038,Condo,Active,,10/25/2023 12:09:00 PM,1675000,,,3,3,2758,,2023,26,,,https://www.xome.com/homes-for-sale/310-N-OConnor-Ridge-Boulevard-Unit-25-Irving-TX-75038-385652596,20463020,N,32.86559,-96.95372
631 Baugh Drive,Irving,TX,75039,Townhouse,Active,,10/24/2023 12:10:00 PM,669900,,,3,4,2032,0.046,2023,27,,,https://www.xome.com/homes-for-sale/631-Baugh-Drive-Irving-TX-75039-385615968,20460434,N,32.87042,-96.93392
611 Baugh Drive,Irving,TX,75039,Townhouse,Active,,10/24/2023 12:10:00 PM,539900,,,2,3,1358,0.0283,2023,27,,,https://www.xome.com/homes-for-sale/611-Baugh-Drive-Irving-TX-75039-385615952,20460443,N,32.87033,-96.9342
2707 Mesa Street,Irving,TX,75062,Single Family,Active,,10/20/2023 9:09:00 PM,424000,,,4,2,2317,0.226,1968,31,,,https://www.xome.com/homes-for-sale/2707-Mesa-Street-Irving-TX-75062-385556755,20454242,N,32.84358,-96.94037
309 Charles Drive,Irving,TX,75060,Single Family,Active,,10/20/2023 6:13:00 PM,259999,,,3,1,1044,0.165,1950,31,,,https://www.xome.com/homes-for-sale/309-Charles-Drive-Irving-TX-75060-385554573,20459834,N,32.81086,-96.95491
619 Fountainview Drive,Irving,TX,75039,Single Family,Active,,10/20/2023 3:43:00 PM,1249000,,,4,5,4315,0.231,2013,31,,,https://www.xome.com/homes-for-sale/619-Fountainview-Drive-Irving-TX-75039-385549798,20457935,N,32.88261,-96.93634
123 Lavaca Drive,Irving,TX,75039,Single Family,Active,,10/20/2023 3:13:00 PM,750000,,,4,4,3212,0.15,2011,31,,,https://www.xome.com/homes-for-sale/123-Lavaca-Drive-Irving-TX-75039-385548829,20459461,N,32.90422,-96.94554
4919 Dominion Boulevard,Irving,TX,75038,Single Family,Active,,10/20/2023 2:45:00 PM,620000,,,4,4,2709,0.102,2013,31,,,https://www.xome.com/homes-for-sale/4919-Dominion-Boulevard-Irving-TX-75038-385547691,20416822,N,32.87589,-96.99523
7615 Sweetgum Drive,Irving,TX,75063,Single Family,Active,,10/20/2023 11:28:00 AM,770000,,,4,4,3759,0.193,1992,32,,,https://www.xome.com/homes-for-sale/7615-Sweetgum-Drive-Irving-TX-75063-385539331,20458351,N,32.91247,-96.97198
7611 Sweetgum Drive,Irving,TX,75063,Single Family,Active,,10/20/2023 7:58:00 AM,750000,,,3,4,3786,0.193,1992,32,,,https://www.xome.com/homes-for-sale/7611-Sweetgum-Drive-Irving-TX-75063-385530264,20446322,N,32.91231,-96.97207
