Address,City,State,Zip,Property Type,Status,Extended Status,Listing Date,Listing Price,Sold Date,Sold Price,Beds,Baths,Square Ft,Lot Size,Year Built,Days on Site,Next Open House Start Time,Next Open House End Time,URL,MLS#,Favorite,Latitude,Longitude 
908 S Hughes Avenue,Fort Worth,TX,76105,Single Family,NEW LISTING,,12/11/2023 2:41:00 PM,210000,,,3,1,1009,0.276,1949,5,,,https://www.xome.com/homes-for-sale/908-S-Hughes-Avenue-Fort-Worth-TX-76105-387277188,20493043,N,32.73399,-97.25694
3627 Mt Vernon Avenue,Fort Worth,TX,76103,Single Family,NEW LISTING,,12/11/2023 2:29:00 PM,300000,,,2,2,2100,0.265,1924,5,,,https://www.xome.com/homes-for-sale/3627-Mt-Vernon-Avenue-Fort-Worth-TX-76103-387276785,20492750,N,32.74198,-97.2714
5801 Wichita Street,Forest Hill,TX,76119,Single Family,NEW LISTING,,12/11/2023 2:29:00 PM,299900,,,3,2,1780,0.423,1927,5,,,https://www.xome.com/homes-for-sale/5801-Wichita-Street-Forest-Hill-TX-76119-387276775,20493065,N,32.67465,-97.27973
3905 Alamo Avenue,Fort Worth,TX,76107,Duplex,NEW LISTING,,12/11/2023 2:25:00 PM,339900,,,3,2,,0.138,1944,5,,,https://www.xome.com/multifamily-for-sale/3905-Alamo-Avenue-Fort-Worth-TX-76107-387276711,20493032,N,32.73161,-97.37476
2604 Shadow Ridge Drive,Arlington,TX,76006,Single Family,NEW LISTING,,12/11/2023 2:02:00 PM,745000,,,4,5,3791,0.377,1988,5,,,https://www.xome.com/homes-for-sale/2604-Shadow-Ridge-Drive-Arlington-TX-76006-387275887,20492169,N,32.77975,-97.07389
924 Valley Ridge Court,Burleson,TX,76028,Single Family,NEW LISTING,,12/11/2023 2:02:00 PM,399900,,,3,2,2502,0.28,2007,5,,,https://www.xome.com/homes-for-sale/924-Valley-Ridge-Court-Burleson-TX-76028-387275881,20493016,N,32.52383,-97.29485
7236 White Flat Drive,Arlington,TX,76002,Single Family,NEW LISTING,,12/11/2023 1:47:00 PM,599900,,,4,4,3258,0.2,2023,5,,,https://www.xome.com/homes-for-sale/7236-White-Flat-Drive-Arlington-TX-76002-387275453,20492997,N,32.62428,-97.09873
10201 County Road 606,Burleson,TX,76028,Single Family,NEW LISTING,,12/11/2023 1:47:00 PM,920000,,,4,4,1790,5.38,1952,5,,,https://www.xome.com/homes-for-sale/10201-County-Road-606-Burleson-TX-76028-387275447,20491821,N,32.54172,-97.2429
713 Hurst Drive,Bedford,TX,76022,Single Family,NEW LISTING,,12/11/2023 1:30:00 PM,200000,,,,2,2036,0.333,1962,5,,,https://www.xome.com/homes-for-sale/713-Hurst-Drive-Bedford-TX-76022-387275034,20492923,N,32.82744,-97.15157
7508 Marlborough Drive,Fort Worth,TX,76134,Single Family,NEW LISTING,,12/11/2023 12:52:00 PM,270000,,,3,2,1897,0.214,1972,5,,,https://www.xome.com/homes-for-sale/7508-Marlborough-Drive-Fort-Worth-TX-76134-387273609,20492951,N,32.63781,-97.34204
3102 Salt Grass Ave,Mansfield,TX,76063,Single Family,NEW LISTING,,12/11/2023 12:52:00 PM,899000,,,5,3,3545,0.23,2023,5,,,https://www.xome.com/homes-for-sale/3102-Salt-Grass-Ave-Mansfield-TX-76063-387273604,20492721,N,32.53577,-97.08858
6720 Crestmont Court,Fort Worth,TX,76133,Duplex,NEW LISTING,,12/11/2023 12:46:00 PM,399000,,,6,4,2600,0.241,1983,5,,,https://www.xome.com/multifamily-for-sale/6720-Crestmont-Court-Fort-Worth-TX-76133-387273307,20492943,N,32.64556,-97.36082
10224 Ironwood Lane,Dallas,TX,75249,Single Family,NEW LISTING,,12/11/2023 12:29:00 PM,220000,,,3,2,1453,0.154,1979,5,,,https://www.xome.com/homes-for-sale/10224-Ironwood-Lane-Dallas-TX-75249-387273073,20491637,N,32.6221,-96.94555
3205 Fincher Road,Haltom City,TX,76117,Land,NEW LISTING,,12/11/2023 10:56:00 AM,85000,,,,,,0.16,,6,,,https://www.xome.com/landlots-for-sale/3205-Fincher-Road-Haltom-City-TX-76117-387270935,20492192,N,32.80304,-97.27772
2701 Benbrook Boulevard,Fort Worth,TX,76109,Single Family,NEW LISTING,,12/11/2023 9:58:00 AM,540000,,,3,3,1686,0.172,1940,6,,,https://www.xome.com/homes-for-sale/2701-Benbrook-Boulevard-Fort-Worth-TX-76109-387269571,20491578,N,32.70164,-97.35561
6500 Stardust Drive,Watauga,TX,76148,Single Family,NEW LISTING,,12/11/2023 9:29:00 AM,280000,,,3,2,1290,0.198,1977,6,,,https://www.xome.com/homes-for-sale/6500-Stardust-Drive-Watauga-TX-76148-387268932,20488477,N,32.86407,-97.24548
3614 University Park Lane,Irving,TX,75062,Single Family,NEW LISTING,,12/11/2023 9:14:00 AM,775000,,,4,3,3150,0.174,2000,6,,,https://www.xome.com/homes-for-sale/3614-University-Park-Lane-Irving-TX-75062-387268668,20492628,N,32.85046,-96.93034
4304 Snow Mass Drive,Arlington,TX,76016,Single Family,NEW LISTING,,12/11/2023 9:14:00 AM,210000,,,3,2,1293,0.169,1978,6,,,https://www.xome.com/homes-for-sale/4304-Snow-Mass-Drive-Arlington-TX-76016-387268665,20491555,N,32.67631,-97.20818
606 S Holiday Drive,Grand Prairie,TX,75052,Single Family,NEW LISTING,,12/11/2023 8:58:00 AM,229900,,,4,2,1445,0.36,1972,6,,,https://www.xome.com/homes-for-sale/606-S-Holiday-Drive-Grand-Prairie-TX-75052-387268238,20492607,N,32.69439,-96.99844
4160 Coral Springs Court,Fort Worth,TX,76123,Single Family,NEW LISTING,,12/11/2023 8:58:00 AM,299000,,,3,2,1464,0.206,1997,6,,,https://www.xome.com/homes-for-sale/4160-Coral-Springs-Court-Fort-Worth-TX-76123-387268236,20492421,N,32.61777,-97.38346
2201 Summer Place Drive,Arlington,TX,76014,Duplex,NEW LISTING,,12/11/2023 8:53:00 AM,390000,,,4,2,,0.165,1985,6,,,https://www.xome.com/multifamily-for-sale/2201-Summer-Place-Drive-Arlington-TX-76014-387268202,20492637,N,32.70588,-97.07162
6725 Greenacres Drive,North Richland Hills,TX,76182,Single Family,NEW LISTING,,12/11/2023 8:43:00 AM,339900,,,3,2,1567,0.215,1977,6,,,https://www.xome.com/homes-for-sale/6725-Greenacres-Drive-North-Richland-Hills-TX-76182-387268037,20492578,N,32.88002,-97.23611
6606 Johns Court,Arlington,TX,76016,Single Family,NEW LISTING,,12/11/2023 8:28:00 AM,439900,,,4,3,2535,0.266,1993,6,,,https://www.xome.com/homes-for-sale/6606-Johns-Court-Arlington-TX-76016-387267870,20492563,N,32.68436,-97.21371
824 Birkhill Trail,Arlington,TX,76001,Single Family,NEW LISTING,,12/11/2023 8:13:00 AM,285000,,,3,2,1315,0.123,1997,6,,,https://www.xome.com/homes-for-sale/824-Birkhill-Trail-Arlington-TX-76001-387267578,20492580,N,32.63327,-97.12157
2569 Bruce Street,Fort Worth,TX,76111,Single Family,NEW LISTING,,12/11/2023 7:43:00 AM,220000,,,2,1,952,0.255,1956,6,,,https://www.xome.com/homes-for-sale/2569-Bruce-Street-Fort-Worth-TX-76111-387267055,20492561,N,32.80108,-97.31421
5308 Elgin Street,Fort Worth,TX,76105,Single Family,NEW LISTING,,12/11/2023 7:43:00 AM,295000,,,3,3,2093,0.115,2008,6,,,https://www.xome.com/homes-for-sale/5308-Elgin-Street-Fort-Worth-TX-76105-386942558,20462967,N,32.72421,-97.24091
2312 Gilbert Circle,Arlington,TX,76010,Single Family,NEW LISTING,,12/11/2023 7:13:00 AM,271000,,,3,2,1224,0.2497,1959,6,,,https://www.xome.com/homes-for-sale/2312-Gilbert-Circle-Arlington-TX-76010-387266814,20492522,N,32.73076,-97.06808
8820 Tigris Trail,Fort Worth,TX,76118,Single Family,NEW LISTING,,12/11/2023 6:57:00 AM,309900,,,2,2,1322,0.128,1992,6,,,https://www.xome.com/homes-for-sale/8820-Tigris-Trail-Fort-Worth-TX-76118-387266639,20491511,N,32.80135,-97.18754
1211 Parlay Circle,Dallas,TX,75211,Single Family,NEW LISTING,,12/11/2023 6:27:00 AM,395000,,,4,2,1761,0.356,2023,6,12/17/2023 1:00:00 PM,12/17/2023 3:00:00 PM,https://www.xome.com/homes-for-sale/1211-Parlay-Circle-Dallas-TX-75211-387266321,20492430,N,32.73421,-96.92942
12117 Mitchell Drive,Alvarado,TX,76009,Single Family,NEW LISTING,,12/11/2023 5:27:00 AM,350000,,,3,2,2068,2,2002,6,,,https://www.xome.com/homes-for-sale/12117-Mitchell-Drive-Alvarado-TX-76009-387266016,20492069,N,32.51947,-97.16336
220 Scottish Way,Mansfield,TX,76063,Single Family,NEW LISTING,,12/11/2023 4:42:00 AM,562292,,,4,5,3395,0.115,2023,6,,,https://www.xome.com/homes-for-sale/220-Scottish-Way-Mansfield-TX-76063-387265872,20489791,N,32.58209,-97.14571
402 N Bagley Street,Dallas,TX,75211,Single Family,NEW LISTING,,12/10/2023 10:11:00 PM,409900,,,4,2,1750,0.202,2023,6,,,https://www.xome.com/homes-for-sale/402-N-Bagley-Street-Dallas-TX-75211-387263451,20491760,N,32.74826,-96.91236
1010 Bannack Drive,Arlington,TX,76001,Single Family,NEW LISTING,,12/10/2023 8:10:00 PM,317500,,,3,2,1507,0.168,1998,6,,,https://www.xome.com/homes-for-sale/1010-Bannack-Drive-Arlington-TX-76001-387262511,20492456,N,32.61762,-97.1274
2717 Cibola Drive,Irving,TX,75062,Single Family,NEW LISTING,,12/10/2023 7:40:00 PM,400000,,,3,2,1817,0.22,1968,6,,,https://www.xome.com/homes-for-sale/2717-Cibola-Drive-Irving-TX-75062-387262355,20492412,N,32.84507,-96.99825
3112-3113 N Commerce Street Unit 3113,Fort Worth,TX,76106,Land,NEW LISTING,,12/10/2023 6:38:00 PM,275000,,,,,,,,6,,,https://www.xome.com/landlots-for-sale/3112-3113-N-Commerce-Street-Fort-Worth-TX-76106-387261986,20492440,N,32.80212,-97.34914
5933 Inks Lake Drive,Arlington,TX,76018,Single Family,NEW LISTING,,12/10/2023 6:24:00 PM,290000,,,3,2,1367,0.111,1985,6,,,https://www.xome.com/homes-for-sale/5933-Inks-Lake-Drive-Arlington-TX-76018-387261939,20492431,N,32.64716,-97.10471
1916 Grainger Street,Fort Worth,TX,76110,Single Family,NEW LISTING,,12/10/2023 5:54:00 PM,309000,,,2,2,1136,0.074,1920,6,,,https://www.xome.com/homes-for-sale/1916-Grainger-Street-Fort-Worth-TX-76110-387261775,20492375,N,32.72287,-97.33094
2204 Tournament Trail,Arlington,TX,76017,Single Family,NEW LISTING,,12/10/2023 4:09:00 PM,1999999,,,7,6,6065,1.917,1993,6,,,https://www.xome.com/homes-for-sale/2204-Tournament-Trail-Arlington-TX-76017-387260909,20469118,N,32.66482,-97.14417
2103 Reflection Bay Drive Unit 2,Arlington,TX,76013,Condo,NEW LISTING,,12/10/2023 3:25:00 PM,310000,,,2,2,1468,0.085,1985,6,,,https://www.xome.com/homes-for-sale/2103-Reflection-Bay-Drive-Unit-2-Arlington-TX-76013-387260706,20492395,N,32.71198,-97.19944
441 Arwine Drive,Hurst,TX,76053,Single Family,NEW LISTING,,12/10/2023 10:38:00 AM,299000,,,3,2,1802,0.182,1976,7,,,https://www.xome.com/homes-for-sale/441-Arwine-Drive-Hurst-TX-76053-387258810,20492265,N,32.81543,-97.15677
7613 Parkgate Drive,Fort Worth,TX,76137,Single Family,NEW LISTING,,12/10/2023 10:08:00 AM,398000,,,5,2,2300,0.218,2000,7,,,https://www.xome.com/homes-for-sale/7613-Parkgate-Drive-Fort-Worth-TX-76137-387258669,20492096,N,32.87924,-97.26462
2992 Cedar Bluff Road,Grand Prairie,TX,75054,Single Family,NEW LISTING,,12/10/2023 8:08:00 AM,873276,,,5,4,4283,0.17,2023,7,,,https://www.xome.com/homes-for-sale/2992-Cedar-Bluff-Road-Grand-Prairie-TX-75054-387258124,20492288,N,32.57395,-97.05208
4325 Carmel Avenue,Fort Worth,TX,76119,Land,NEW LISTING,,12/10/2023 5:20:00 AM,65000,,,,,,0.15,,7,,,https://www.xome.com/landlots-for-sale/4325-Carmel-Avenue-Fort-Worth-TX-76119-387257689,20491921,N,32.70062,-97.25626
2709 Belzise Terrace,Fort Worth,TX,76104,Land,NEW LISTING,,12/10/2023 5:05:00 AM,55000,,,,,,0.149,,7,,,https://www.xome.com/landlots-for-sale/2709-Belzise-Terrace-Fort-Worth-TX-76104-387257621,20491945,N,32.71225,-97.30072
7301 Heritage Oaks Court,Arlington,TX,76001,Single Family,NEW LISTING,,12/10/2023 4:37:00 AM,430000,,,4,3,2499,0.232,1998,7,,,https://www.xome.com/homes-for-sale/7301-Heritage-Oaks-Court-Arlington-TX-76001-387257579,20491365,N,32.62668,-97.14632
600 La Vida Court,Irving,TX,75062,Single Family,NEW LISTING,,12/9/2023 11:36:00 PM,569900,,,3,3,2559,0.348,1978,7,,,https://www.xome.com/homes-for-sale/600-La-Vida-Court-Irving-TX-75062-387256905,20492266,N,32.84863,-96.93695
1316 Clearwater Drive,Grand Prairie,TX,75052,Single Family,NEW LISTING,,12/9/2023 8:35:00 PM,364000,,,4,3,2339,0.2259,2006,7,,,https://www.xome.com/homes-for-sale/1316-Clearwater-Drive-Grand-Prairie-TX-75052-387255952,20492241,N,32.64417,-97.02534
9140 Saint Kitts Road,Fort Worth,TX,76123,Single Family,NEW LISTING,,12/9/2023 7:35:00 PM,305000,,,4,2,1657,0.126,2018,7,12/17/2023 1:00:00 PM,12/17/2023 3:00:00 PM,https://www.xome.com/homes-for-sale/9140-Saint-Kitts-Road-Fort-Worth-TX-76123-387255598,20492244,N,32.61003,-97.37292
4729 MacKey Drive,North Richland Hills,TX,76180,Single Family,NEW LISTING,,12/9/2023 7:05:00 PM,359000,,,4,2,2162,0.286,1958,7,,,https://www.xome.com/homes-for-sale/4729-MacKey-Drive-North-Richland-Hills-TX-76180-387255409,20488628,N,32.83358,-97.23447
1815 Wellington Court,Arlington,TX,76013,Single Family,NEW LISTING,,12/9/2023 6:09:00 PM,309900,,,4,3,2596,0.278,1971,7,,,https://www.xome.com/homes-for-sale/1815-Wellington-Court-Arlington-TX-76013-387255040,20492233,N,32.72966,-97.13503
1839 Fm Road 1187,Mansfield,TX,76063,Land,NEW LISTING,,12/9/2023 5:32:00 PM,999999,,,,,,3.727,,7,,,https://www.xome.com/landlots-for-sale/1839-Fm-Road-1187-Mansfield-TX-76063-387254731,20490693,N,32.58033,-97.15131
1005 Fox Willow Court,Burleson,TX,76028,Single Family,NEW LISTING,,12/9/2023 4:34:00 PM,350000,,,4,3,2807,0.17,2006,7,,,https://www.xome.com/homes-for-sale/1005-Fox-Willow-Court-Burleson-TX-76028-387253779,20492219,N,32.56888,-97.3291
250 Somerset Terrace,Bedford,TX,76022,Single Family,NEW LISTING,,12/9/2023 3:34:00 PM,365000,,,3,2,1603,0.244,1965,7,,,https://www.xome.com/homes-for-sale/250-Somerset-Terrace-Bedford-TX-76022-387253267,20487864,N,32.83859,-97.15632
4609 Lois Street,Fort Worth,TX,76119,Single Family,NEW LISTING,,12/9/2023 1:34:00 PM,222500,,,3,1,1054,0.179,1958,7,,,https://www.xome.com/homes-for-sale/4609-Lois-Street-Fort-Worth-TX-76119-387252085,20492177,N,32.71129,-97.25542
1201 Rockmoor Drive,Edgecliff Village,TX,76134,Single Family,NEW LISTING,,12/9/2023 12:22:00 PM,295000,,,4,2,2499,0.269,1976,7,,,https://www.xome.com/homes-for-sale/1201-Rockmoor-Drive-Edgecliff-Village-TX-76134-387251201,20487717,N,32.65407,-97.33788
6413 Loma Vista Drive,Watauga,TX,76148,Single Family,Active,,12/9/2023 11:36:00 AM,329000,,,3,2,1430,0.164,1984,8,12/17/2023 2:00:00 PM,12/17/2023 4:00:00 PM,https://www.xome.com/homes-for-sale/6413-Loma-Vista-Drive-Watauga-TX-76148-387250731,20483239,N,32.88787,-97.24791
3 Dewberry Court,Bedford,TX,76021,Townhouse,Active,,12/9/2023 11:22:00 AM,255000,,,2,2,1232,0.0615,1983,8,,,https://www.xome.com/homes-for-sale/3-Dewberry-Court-Bedford-TX-76021-387250537,20491887,N,32.84454,-97.14395
4407 Baylor Street,Fort Worth,TX,76119,Single Family,Active,,12/9/2023 11:06:00 AM,350000,,,3,2,1820,0.2296,2023,8,,,https://www.xome.com/homes-for-sale/4407-Baylor-Street-Fort-Worth-TX-76119-387250377,20491955,N,32.70424,-97.25714
2608 Kingston Street,Arlington,TX,76015,Single Family,Active,,12/9/2023 10:36:00 AM,275000,,,3,2,1064,0.2011,1969,8,,,https://www.xome.com/homes-for-sale/2608-Kingston-Street-Arlington-TX-76015-387250154,20492047,N,32.70118,-97.13107
5413 Blue Quartz Road,Fort Worth,TX,76179,Single Family,Active,,12/9/2023 10:36:00 AM,265000,,,3,2,1628,0.129,2005,8,,,https://www.xome.com/homes-for-sale/5413-Blue-Quartz-Road-Fort-Worth-TX-76179-387250153,20492033,N,32.83987,-97.37557
5307 Bugle Lane,Colleyville,TX,76034,Single Family,Active,,12/9/2023 10:21:00 AM,593000,,,4,2,2359,0.269,1989,8,,,https://www.xome.com/homes-for-sale/5307-Bugle-Lane-Colleyville-TX-76034-387249975,20485240,N,32.88691,-97.11333
400 E Glendale Street,Crowley,TX,76036,Single Family,Active,,12/9/2023 10:21:00 AM,240000,,,3,2,1318,0.234,1969,8,,,https://www.xome.com/homes-for-sale/400-E-Glendale-Street-Crowley-TX-76036-387249972,20492094,N,32.58181,-97.35455
317 Willow Oak Drive,Fort Worth,TX,76112,Single Family,Active,,12/9/2023 10:06:00 AM,325000,,,3,2,1911,0.188,1998,8,,,https://www.xome.com/homes-for-sale/317-Willow-Oak-Drive-Fort-Worth-TX-76112-387249847,20488869,N,32.77438,-97.21594
2513 Willow Oak Lane,Burleson,TX,76028,Land,Active,,12/9/2023 10:03:00 AM,139000,,,,,,0.462,,8,,,https://www.xome.com/landlots-for-sale/2513-Willow-Oak-Lane-Burleson-TX-76028-387249800,20492077,N,32.53471,-97.23088
519 Elizabeth Lane,Mansfield,TX,76063,Single Family,Active,,12/9/2023 9:51:00 AM,299000,,,4,2,1443,0.193,1959,8,,,https://www.xome.com/homes-for-sale/519-Elizabeth-Lane-Mansfield-TX-76063-387249708,20492066,N,32.55758,-97.14365
500 Throckmorton Street Unit 2707,Fort Worth,TX,76102,Condo,Active,,12/9/2023 9:36:00 AM,495000,,,2,2,1175,,2005,8,,,https://www.xome.com/homes-for-sale/500-Throckmorton-Street-Unit-2707-Fort-Worth-TX-76102-387249618,20492058,N,32.75309,-97.33361
1211 Concord Drive,Mansfield,TX,76063,Single Family,Active,,12/9/2023 9:21:00 AM,474900,,,4,3,2772,0.176,1986,8,,,https://www.xome.com/homes-for-sale/1211-Concord-Drive-Mansfield-TX-76063-387249431,20487893,N,32.59425,-97.11641
1021 Crockett Drive,Fort Worth,TX,76028,Single Family,Active,,12/9/2023 8:36:00 AM,449900,,,4,2,2110,0.5081,1986,8,,,https://www.xome.com/homes-for-sale/1021-Crockett-Drive-Fort-Worth-TX-76028-387249095,20492027,N,32.59226,-97.30063
5320 Platt Court,Fort Worth,TX,76137,Single Family,Active,,12/9/2023 8:36:00 AM,400000,,,4,3,2513,0.166,2000,8,,,https://www.xome.com/homes-for-sale/5320-Platt-Court-Fort-Worth-TX-76137-387249087,20485955,N,32.87199,-97.26939
3015 Glasgow Drive,Arlington,TX,76015,Single Family,Active,,12/9/2023 8:06:00 AM,625000,,,4,4,3395,0.436,1972,8,,,https://www.xome.com/homes-for-sale/3015-Glasgow-Drive-Arlington-TX-76015-387248733,20492013,N,32.6944,-97.13032
1629 Glenn Drive,Blue Mound,TX,76131,Single Family,Active,,12/9/2023 8:06:00 AM,247000,,,4,2,1556,0.19,1954,8,,,https://www.xome.com/homes-for-sale/1629-Glenn-Drive-Blue-Mound-TX-76131-387248731,20491300,N,32.85897,-97.34136
7046 Pineberry Road,Dallas,TX,75249,Duplex,Active,,12/9/2023 8:00:00 AM,430000,,,4,2,1892,0.134,1981,8,,,https://www.xome.com/multifamily-for-sale/7046-Pineberry-Road-Dallas-TX-75249-387248705,20491698,N,32.63651,-96.94489
1705 Glynn Oaks Drive,Arlington,TX,76010,Single Family,Active,,12/9/2023 7:51:00 AM,279999,,,4,2,1218,0.169,1960,8,,,https://www.xome.com/homes-for-sale/1705-Glynn-Oaks-Drive-Arlington-TX-76010-387248630,20483433,N,32.71229,-97.08471
